Name,Linkedin Profile,Date,Country,Product Link,Product Category,Total Upvotes,Total Comments,Day Rank,Team members,Hunter Use,Maker Comment
Peter Parente,https://www.linkedin.com/in/parente/,15/03,USA,https://www.producthunt.com/posts/tidbitly,,,,,,,
Kostadin Terziev,https://www.linkedin.com/in/kostadin-terziev/,15/03,Bulgaria,https://www.producthunt.com/posts/zippyform,,,,,,,
Fatos Bediu,https://www.linkedin.com/in/fatosbediu/,15/03,North Macedonia,https://www.producthunt.com/posts/facepop,,,,,,,
Martin Virand,https://www.linkedin.com/in/martin-virando-57790953/,15/03,UK,https://www.producthunt.com/posts/hop2-2,,,,,,,
Per Holmlund,https://www.linkedin.com/in/perholmlund/,15/03,Swedan,https://www.producthunt.com/posts/e-invoicing-api,,,,,,,
Eric Rowell,https://www.linkedin.com/in/errowell/,16/03,USA,https://www.producthunt.com/posts/second-v2,,,,,,,
Vojtech Böhm,https://www.linkedin.com/in/vojta-bohm/,16/03,Czechia,https://www.producthunt.com/posts/steer-6,,,,,,,
Andrey Platov,https://www.linkedin.com/in/platov/,16/03,Monaco,https://www.producthunt.com/posts/huly-io,,,,,,,
Daniel Taiwo,https://www.linkedin.com/in/taiwodaniel/,16/03,Nigeria,https://www.producthunt.com/posts/hillda,,,,,,,
Giedrius Daubaris,https://www.linkedin.com/in/daubaris/,16/03,USA,https://www.producthunt.com/posts/exante,,,,,,,
Christopher Selden,https://www.linkedin.com/in/christopherselden/,16/03,USA,https://www.producthunt.com/posts/snowflake-native-by-amplitude,,,,,,,
Maxime Berger,https://www.linkedin.com/in/maximeberger05/,16/03,Singapore,https://www.producthunt.com/posts/linkko-3,,,,,,,
Fedor Shkliarau,https://www.linkedin.com/in/fedor/,16/03,Germany,https://www.producthunt.com/posts/product-design-portfolio-final-final,,,,,,,
Het Thummar,https://www.linkedin.com/in/het-thummar/,16/03,India,https://www.producthunt.com/posts/bidbuilder,,,,,,,
Filippo Calabrese,https://www.linkedin.com/in/filippo-calabrese/,16/03,Italy,https://www.producthunt.com/posts/recruit-page,,,,,,,
Yann Hourdel,https://www.linkedin.com/in/yannhourdel/,16/03,France,https://www.producthunt.com/posts/enginn-studio,,,,,,,
Santiago Schamberger,https://www.linkedin.com/in/santiago-schamberger/,16/03,Argentina,https://www.producthunt.com/posts/contract-power-ai,,,,,,,
Alexander Wisotzki,https://www.linkedin.com/in/alexander-wisotzki-8916bb49/,16/03,Switzerland,https://www.producthunt.com/posts/globalmarketcaps,,,,,,,
Vojtěch Böhm,https://www.linkedin.com/in/vojta-bohm,16/03,Czechia,https://www.producthunt.com/posts/steer-6,,,,,,,
Daniel Bukač,https://www.linkedin.com/in/daniel-bukac-9b45a5279,16/03,Czechia,https://www.producthunt.com/posts/steer-6,,,,,,,
Sabir Ahmed,https://www.linkedin.com/in/isabirahmed,16/03,UAE,https://www.producthunt.com/posts/fliki-2,,,,,,,
Eric Rowell,https://www.linkedin.com/in/errowell,16/03,USA,https://www.producthunt.com/posts/second-v2,,,,,,,
Mason Pierce,https://www.linkedin.com/in/malapier,16/03,USA,https://www.producthunt.com/posts/second-v2,,,,,,,
Andrey Platov,https://www.linkedin.com/in/platov,16/03,Monaco,https://www.producthunt.com/posts/huly-io,,,,,,,
Andrew Fan,https://www.linkedin.com/in/andrew-fan,16/03,Vietnam,https://www.producthunt.com/posts/organice,,,,,,,
Yauheni Svartsevich,https://www.linkedin.com/in/yauheni-svartsevich-52447a83,16/03,USA,https://www.producthunt.com/posts/organice,,,,,,,
Max Sakovich,https://www.linkedin.com/in/max-sakovich,16/03,Poland,https://www.producthunt.com/posts/organice,,,,,,,
Christopher Selden,https://www.linkedin.com/in/christopherselden,16/03,USA,https://www.producthunt.com/posts/snowflake-native-by-amplitude,,,,,,,
Joe Zhou,https://www.linkedin.com/in/joexz,16/03,USA,https://www.producthunt.com/posts/snowflake-native-by-amplitude,,,,,,,
Bingbing Huang,https://www.linkedin.com/in/hbingbing,16/03,USA,https://www.producthunt.com/posts/snowflake-native-by-amplitude,,,,,,,
Jeff Eunhyung Cho,https://www.linkedin.com/in/jeff-mokibo,16/03,South korea,https://www.producthunt.com/posts/mokibo-fusion-keyboard-2-0,,,,,,,
Paulo Freitas Rodrigues,https://www.linkedin.com/in/paulofreitasrodrigues,16/03,Portugal,https://www.producthunt.com/posts/dailycrowds,,,,,,,
Giedrius Daubaris,https://www.linkedin.com/in/daubaris,16/03,USA,https://www.producthunt.com/posts/exante,,,,,,,
Sebastian Vargas,https://www.linkedin.com/in/sebvargas,16/03,USA,https://www.producthunt.com/posts/exante,,,,,,,
Louis-Victor Jadavji,https://www.linkedin.com/in/ljadavji,16/03,USA,https://www.producthunt.com/posts/taloflow-2-0,,,,,,,
Sven van der Zee,https://www.linkedin.com/in/svenvdz,16/03,Netherlands,https://www.producthunt.com/posts/magicpush,,,,,,,
Michael Mullings,https://www.linkedin.com/in/michael-mullings-9285a088,16/03,Jamaica,https://www.producthunt.com/posts/chatflow-4,,,,,,,
Maxime Berger,https://www.linkedin.com/in/maximeberger05,16/03,Singapore,https://www.producthunt.com/posts/product-design-portfolio-final-final,,,,,,,
Antoine Nguyen,https://www.linkedin.com/in/antoine-nguyen-trieu,16/03,Singapore,https://www.producthunt.com/posts/linkko-3,,,,,,,
Pierre Doucet,https://www.linkedin.com/in/doucetpierre,16/03,France,https://www.producthunt.com/posts/linkko-3,,,,,,,
Shaikh Abdul Ghaffar,https://www.linkedin.com/in/shaikh-abdul-ghaffar,16/03,Pakistan,https://www.producthunt.com/posts/linkko-3,,,,,,,
Shimon Magal,https://www.linkedin.com/in/shimon-magal-451485194,16/03,Israel,https://www.producthunt.com/posts/enchantedpages-ai,,,,,,,
Filippo Calabrese,https://www.linkedin.com/in/filippo-calabrese,16/03,Italy,https://www.producthunt.com/posts/maple-cms,,,,,,,
Arjan van Hulzen,https://www.linkedin.com/in/arjanvanhulzen,16/03,Netherlands,https://www.producthunt.com/posts/recruit-page,,,,,,,
Paul Mit,https://www.linkedin.com/in/paulmit,17/03,USA,https://www.producthunt.com/posts/flowmapp-3-0,,,,,,,
Andrey Severin,https://www.linkedin.com/in/andrey-severin,17/03,Serbia,https://www.producthunt.com/posts/flowmapp-3-0,,,,,,,
Nikita Belov,https://www.linkedin.com/in/nik-belov,17/03,Serbia,https://www.producthunt.com/posts/flowmapp-3-0,,,,,,,
Misha Biriukov,https://www.linkedin.com/in/mbiriukov,17/03, Czech,https://www.producthunt.com/posts/flowmapp-3-0,,,,,,,
Ihor Kostrub,https://www.linkedin.com/in/igorkostrub,17/03,Spain,https://www.producthunt.com/posts/flowmapp-3-0,,,,,,,
Igor Tatarintsev,https://www.linkedin.com/in/pickrelated,17/03,Serbia,https://www.producthunt.com/posts/flowmapp-3-0,,,,,,,
Roman Babanov,https://www.linkedin.com/in/roman-babanov,17/03,Armenia,https://www.producthunt.com/posts/flowmapp-3-0,,,,,,,
Martin Skow Røed,https://www.linkedin.com/in/martinsroed,17/03,Norway,https://www.producthunt.com/posts/databutton,,,,,,,
Trygve Karper,https://www.linkedin.com/in/trygve-karper,17/03,Norway,https://www.producthunt.com/posts/databutton,,,,,,,
Martin Jan,https://www.linkedin.com/in/martin-jan-929792186,17/03,Norway,https://www.producthunt.com/posts/databutton,,,,,,,
Øyvind Moldestad,https://www.linkedin.com/in/oyvindym,17/03,Norway,https://www.producthunt.com/posts/databutton,,,,,,,
Martin Sandve Alnæs,https://www.linkedin.com/in/martinal,17/03,Norway,https://www.producthunt.com/posts/databutton,,,,,,,
Vaibhav Agarwal,https://www.linkedin.com/in/mrvaibhav98,17/03,India,https://www.producthunt.com/posts/falcon-ai,,,,,,,
Saad Ahmad,https://www.linkedin.com/in/saad-ahmad21,17/03,India,https://www.producthunt.com/posts/falcon-ai,,,,,,,
Tanishq Shukla,https://www.linkedin.com/in/tanishq-shukla-735016195,17/03,India,https://www.producthunt.com/posts/falcon-ai,,,,,,,
Lusine Sargsyan,https://www.linkedin.com/in/lusines,17/03,Armenia,https://www.producthunt.com/posts/2024-saas-product-metrics-benchmarks,,,,,,,
Yazan Sehwail,https://www.linkedin.com/in/yazan-sehwail,17/03,USA,https://www.producthunt.com/posts/2024-saas-product-metrics-benchmarks,,,,,,,
Emilia Korczyńska,https://www.linkedin.com/in/emiliakorczynska,17/03,UK,https://www.producthunt.com/posts/2024-saas-product-metrics-benchmarks,,,,,,,
Youcef El Kamel,https://www.linkedin.com/in/yelkamel,17/03,France,https://www.producthunt.com/posts/beedone-unlock-your-potential,,,,,,,
Brandon Chen,https://www.linkedin.com/in/brandonchen2000,17/03,USA,https://www.producthunt.com/posts/riffo,,,,,,,
Constanza Tong,https://www.linkedin.com/in/constanzatong,17/03,USA,https://www.producthunt.com/posts/riffo,,,,,,,
Ivan Olenkevich,https://www.linkedin.com/in/olenkevich,17/03,UAE,https://www.producthunt.com/posts/ai-powered-mockup-generator-by-recraft,,,,,,,
Anna Veronika Dorogush,https://www.linkedin.com/in/anna-veronika-dorogush-08739637,17/03,UK,https://www.producthunt.com/posts/ai-powered-mockup-generator-by-recraft,,,,,,,
Anton Konev,https://www.linkedin.com/in/evilj0e,17/03,UK,https://www.producthunt.com/posts/ai-powered-mockup-generator-by-recraft,,,,,,,
Fedor Korotkiy,https://www.linkedin.com/in/fedor-korotkiy-659a1838,17/03,Russie,https://www.producthunt.com/posts/ai-powered-mockup-generator-by-recraft,,,,,,,
Paul Veugen,https://www.linkedin.com/in/pveugen,17/03,Netherlands  ,https://www.producthunt.com/posts/detail-4-1,,,,,,,
Fredrik Karlsson,https://www.linkedin.com/in/fredrikk,17/03,Sweden,https://www.producthunt.com/posts/detail-4-1,,,,,,,
Aqeela Valley,https://www.linkedin.com/in/aqeelavalley,17/03,South Africa,https://www.producthunt.com/posts/detail-4-1,,,,,,,
Elisabete Sousa Bicho,https://www.linkedin.com/in/elisabete-sousa-bicho,17/03,Portugal  ,https://www.producthunt.com/posts/detail-4-1,,,,,,,
Finn Voorhees,https://www.linkedin.com/in/finnvoorhees,17/03,Ireland,https://www.producthunt.com/posts/detail-4-1,,,,,,,
Laurier Rochon,https://www.linkedin.com/in/laurier-rochon,17/03,Canada,https://www.producthunt.com/posts/detail-4-1,,,,,,,
Lauren Waller,https://www.linkedin.com/in/lauren-waller,17/03,South Africa,https://www.producthunt.com/posts/detail-4-1,,,,,,,
Lexi Frame,https://www.linkedin.com/in/lexiframe,17/03,South Africa,https://www.producthunt.com/posts/detail-4-1,,,,,,,
Gabriele Mazzola,https://www.linkedin.com/in/gabrielemazzola95,17/03,Italy,https://www.producthunt.com/posts/touring-1,,,,,,,
Simone Colucci,https://www.linkedin.com/in/simonecolucci,17/03,Italy,https://www.producthunt.com/posts/touring-1,,,,,,,
Luca Micieli,https://www.linkedin.com/in/luca-micieli,17/03,Italy,https://www.producthunt.com/posts/touring-1,,,,,,,
Riccardo Zoncada,https://www.linkedin.com/in/riccardo-zoncada-979350108,17/03,Italy,https://www.producthunt.com/posts/touring-1,,,,,,,
Francesco Marinelli,https://www.linkedin.com/in/francesco-marinelli-002a7325a,17/03,Italy,https://www.producthunt.com/posts/touring-1,,,,,,,
Juliane Trier,https://www.linkedin.com/in/juliane-trier-20a5ba102,17/03,Italy,https://www.producthunt.com/posts/touring-1,,,,,,,
zohra belkhiria,https://www.linkedin.com/in/zohra-belkhiria-58bba913b,17/03,Tunisia,Not from product hunt,,,,,,,
Mike Heap,https://www.linkedin.com/in/mike-heap/,17/03,UK,https://www.producthunt.com/posts/zendesk-ai-alternative,,,,,,,
Mirza MS B.,https://www.linkedin.com/in/mirzabiz/,17/03,USA,https://www.producthunt.com/posts/monk-mode-4,,,,,,,
Gabriele Mazzola,https://www.linkedin.com/in/gabrielemazzola95/,17/03,Italy,https://www.producthunt.com/posts/touring-1,,,,,,,
Vaibhav Agarwal ,https://www.linkedin.com/in/mrvaibhav98/,17/03,India,https://www.producthunt.com/posts/falcon-ai,,,,,,,
Emilia Korczynska,https://www.linkedin.com/in/emiliakorczynska/,17/03,UK,https://www.producthunt.com/posts/2024-saas-product-metrics-benchmarks,,,,,,,
Brandon (Chunyu Chen) Chen,https://www.linkedin.com/in/brandonchen2000/,17/03,USA,https://www.producthunt.com/posts/riffo,,,,,,,
Mohamed Lotfi Sassi,https://www.linkedin.com/in/mohamedlotfisassi/,17/03,Tunisia,https://www.producthunt.com/posts/syfly-2,,,,,,,
Anna Veronika Dorogush,https://www.linkedin.com/in/anna-veronika-dorogush-08739637/,17/03,UK,https://www.producthunt.com/posts/ai-powered-mockup-generator-by-recraft,,,,,,,
Youcef El Kamel,https://www.linkedin.com/in/yelkamel/,17/03,France,https://www.producthunt.com/posts/beedone-unlock-your-potential,,,,,,,
Paul Veugen,https://www.linkedin.com/in/pveugen/,17/03,Netherlands,https://www.producthunt.com/posts/detail-4-1,,,,,,,
Daniel Kurniadi,https://www.linkedin.com/in/danielkur/,17/03,Singapore,https://www.producthunt.com/posts/uimagine-io,,,,,,,
Adam Hayek,https://www.linkedin.com/in/hayekadam/,17/03,Netherlands,https://www.producthunt.com/posts/feedback-navigator,,,,,,,
Daniel Habib,https://www.linkedin.com/in/habibdaniel/,19/03,USA,https://www.producthunt.com/posts/quickvid-autopilot,,,,,,,
Kevin Bragers,https://www.linkedin.com/in/kevin-bragers/,19/03,USA,https://www.producthunt.com/posts/saladbowl-v4,,,,,,,
Roop Kumar Reddy,https://www.linkedin.com/in/roopreddy,19/03,India,https://www.producthunt.com/posts/youtube-summarizer-by-chatwithpdf,,,,,,,
Marton Zeisler,https://www.linkedin.com/in/martonzeisler/,19/03,Canada,https://www.producthunt.com/posts/hashtag-guru-ai-assist-for-ig,,,,,,,
Alex Bender,https://www.linkedin.com/in/ibender,19/03,Portugal,https://www.producthunt.com/posts/fancy-2,,,,,,,
Peter Fil,https://www.linkedin.com/in/kozadoev,19/03,Israel,https://www.producthunt.com/posts/fancy-2,,,,,,,
Julia Zakharova,https://www.linkedin.com/in/zakharovajulia,19/03,Lithuania  ,https://www.producthunt.com/posts/fancy-2,,,,,,,
Ruslan Kulikov,https://www.linkedin.com/in/ruslan-fancy,19/03,UK,https://www.producthunt.com/posts/fancy-2,,,,,,,
Yaw Sam,https://www.linkedin.com/in/yawwsam,19/03,USA,https://www.producthunt.com/posts/notezai,,,,,,,
Daniel Habib,https://www.linkedin.com/in/habibdaniel,19/03,USA,https://www.producthunt.com/posts/quickvid-autopilot,,,,,,,
Alyssa Joaquin,https://www.linkedin.com/in/alyssa-joaquin-508199163,19/03,USA,https://www.producthunt.com/posts/quickvid-autopilot,,,,,,,
Marton Zeisler,https://www.linkedin.com/in/martonzeisler,19/03,Canada,https://www.producthunt.com/posts/hashtag-guru-ai-assist-for-ig,,,,,,,
Kevin Bragers,https://www.linkedin.com/in/kevin-bragers,19/03,USA,https://www.producthunt.com/posts/saladbowl-v4,,,,,,,
Roop Kumar Reddy,https://www.linkedin.com/in/roopreddy,19/03,India,https://www.producthunt.com/posts/youtube-summarizer-by-chatwithpdf,,,,,,,
Artemy Medvedev,https://www.linkedin.com/in/artemy-medvedev-2574811b0,19/03,Georgia,https://www.producthunt.com/posts/coldhunt,,,,,,,
Angel Lai,https://www.linkedin.com/in/exangellai,19/03,USA,https://www.producthunt.com/posts/gear-browser-2,,,,,,,
Sharon Condon-Duffy,https://www.linkedin.com/in/sharon-condon-duffy-84a9738,19/03,USA,https://www.producthunt.com/posts/trending-stocks,,,,,,,
Christian Lance,https://www.linkedin.com/in/christian-lance-695014152,19/03,USA,https://www.producthunt.com/posts/comment-bounce,,,,,,,
Justin Crosbie,https://www.linkedin.com/in/justincrosbie,19/03,Australia,https://www.producthunt.com/posts/passkeyme,,,,,,,
Tanvirul Islam,https://www.linkedin.com/in/tanvirulislamdipto,20/03,Bangladesh,https://www.producthunt.com/posts/elevate-pay,,,,,,,
Khalid Keenan,https://www.linkedin.com/in/khalid-keenan-a381578a,20/03,UK,https://www.producthunt.com/posts/elevate-pay,,,,,,,
Faris Keenan,https://www.linkedin.com/in/faris-keenan-997337a0,20/03,UK,https://www.producthunt.com/posts/elevate-pay,,,,,,,
Youcef Oudjidane,https://www.linkedin.com/in/youcef-oudjidane-78886345,20/03,UAE,https://www.producthunt.com/posts/elevate-pay,,,,,,,
Heesu Suh,https://www.linkedin.com/in/heesu-suh-697b71119,20/03,South Korea,https://www.producthunt.com/posts/reliv,,,,,,,
Kwanghyun On,https://www.linkedin.com/in/kwanghyun-on-821ab3289,20/03,South Korea,https://www.producthunt.com/posts/reliv,,,,,,,
Sabyr Nurgaliyev,https://www.linkedin.com/in/sabyr-nurgaliyev-43b4a822a,20/03,Kazakhstan,https://www.producthunt.com/posts/wealth-calculator,,,,,,,
Lance Bricca,https://www.linkedin.com/in/lance-bricca,20/03,US,https://www.producthunt.com/posts/rivit,,,,,,,
Anthony Lagrede,https://www.linkedin.com/in/anthonylagrede,20/03,France,https://www.producthunt.com/posts/znote-4,,,,,,,
Shubham Giri,https://www.linkedin.com/in/shubgiri,20/03,India,https://www.producthunt.com/posts/letspay,,,,,,,
Manuel Ernesto Garcia,https://www.linkedin.com/in/manuelernestogr,20/03,Cuba,https://www.producthunt.com/posts/easyfiller-2,,,,,,,
Emilio Grimaldi,https://www.linkedin.com/in/emilio-grimaldi,20/03,France,https://www.producthunt.com/posts/debriefs,,,,,,,
Alp Uguray,https://www.linkedin.com/in/alparhanuguray,20/03,USA,https://www.producthunt.com/posts/debriefs,,,,,,,
Shaher Boustany,https://www.linkedin.com/in/boustanyshaher,20/03,USA,https://www.producthunt.com/posts/debriefs,,,,,,,
Rob Hallam,https://www.linkedin.com/in/roberthallam,20/03,UK,https://www.producthunt.com/posts/pentest-list,,,,,,,
Luke Turvey,https://www.linkedin.com/in/luketurvey,20/03,UK,https://www.producthunt.com/posts/pentest-list,,,,,,,
Fabrizio D,https://www.linkedin.com/in/fabdurso,20/03,Italy,https://www.producthunt.com/posts/stringswitch,,,,,,,
Aaron Rutley,https://www.linkedin.com/in/aaronrutley,20/03,Australia,https://www.producthunt.com/posts/sref-codes-for-midjourney,,,,,,,
Bianca Pellizzari,https://www.linkedin.com/in/bianca-pellizzari-19474a90,20/03,Australia,https://www.producthunt.com/posts/sref-codes-for-midjourney,,,,,,,
Hichame Assi,https://www.linkedin.com/in/hichameassi,20/03,Australia,https://www.producthunt.com/posts/sref-codes-for-midjourney,,,,,,,
Collis Ta'eed,https://www.linkedin.com/in/collis,20/03,Australia,https://www.producthunt.com/posts/sref-codes-for-midjourney,,,,,,,
Vadim Shelkovnikov,https://www.linkedin.com/in/vadimshelkovnikov,20/03,Canada,https://www.producthunt.com/posts/launch-pad,,,,,,,
Lasse Osmann,https://www.linkedin.com/in/lasse-osmann-1b6ab9243,20/03,Denmark,https://www.producthunt.com/posts/toolbird-3,,,,,,,
Svetloslav Novoselski,https://www.linkedin.com/in/svetloslav-novoselski-54771a15a,20/03,Bulgaria,https://www.producthunt.com/posts/iconopedia,,,,,,,
Todd Hamilton,https://www.linkedin.com/in/toddham,20/03,USA,https://www.producthunt.com/posts/aiproxy-bootstrap,,,,,,,
Lou Zell,https://www.linkedin.com/in/lou-zell-709132280,20/03,USA,https://www.producthunt.com/posts/aiproxy-bootstrap,,,,,,,
Maria Nita,https://www.linkedin.com/in/maria-nita-568b2b226,20/03,Romania,https://www.producthunt.com/posts/creator-maria,,,,,,,
Alex Streza,https://www.linkedin.com/in/alex-streza,20/03,Romania,https://www.producthunt.com/posts/outblogme,,,,,,,
Marcie J,https://www.linkedin.com/in/marciejohns,20/03,USA,https://www.producthunt.com/posts/design-dazzle-studio,,,,,,,
Arkim Phiri,https://www.linkedin.com/in/arkimphiri,20/03,Zambia,https://www.producthunt.com/posts/semaj-ai,,,,,,,
Markus Amalthea Magnuson,https://www.linkedin.com/in/mamagnuson,20/03,Belgium,https://www.producthunt.com/posts/slow-internet,,,,,,,
Tanvirul Islam,https://www.linkedin.com/in/tanvirulislamdipto/,20/03,Bangladesh,https://www.producthunt.com/posts/elevate-pay,,,,,,,
Heesu Suh,https://www.linkedin.com/in/heesu-suh-697b71119/,20/03,South Korea,https://www.producthunt.com/posts/reliv,,,,,,,
Sabyr Nurgaliyev,https://www.linkedin.com/in/sabyr-nurgaliyev-43b4a822a/,20/03,Kazakhstan,https://www.producthunt.com/posts/wealth-calculator,,,,,,,
